,,RA J2000,DEC J2000,HyperLeda,,,,,,T-type,,,,,,,,,,,,,log(M_BH/M_Sun),,,,"log(M_*,sph/M_Sun)",,"log(M_*,disk/M_Sun)",,"log(M_*,gal/M_Sun)",,B/T,,log(B/T),,D/T,,log(D/T),,m,|phi| [deg.],,tan(|phi|),,sigma_0 [km/s],,log(sigma_0) [km/s],,v_max [km/s],,log(v_max) [km/s],,log(M_DM/M_Sun),,"M_BH/M_*,sph",,"log(M_BH/M_*,sph)",,"M_BH/M_*,disk",,"log(M_BH/M_*,disk)",,"M_BH/M_*,gal",,"log(M_BH/M_*,gal)",,"R_e,sph,maj [kpc]",,"log(R_e,sph,maj) [kpc]	",,"R_e,sph,eq [kpc]",,"log(R_e,sph,eq) [kpc]	",,"n_sph,maj",,"log(n_sph,maj)",,"n_sph,eq",,"log(n_sph,eq)",,"log(I_e,sph,maj/M_Sun/pc^2)",,"log(I_e,sph,eq/M_Sun/pc^2)",,Concentration Index,,avg_Rho_1kpc_Exact_All,,r1_density_approx,,log10(R10_kpc),,logRho_R10_approx,,log_rho10_Exact,,log10(R90_kpc),,logRho_R90_approx,,log_rho_90_Exact_all,,Rho_re_spatial,,SR_pc_All,,Rho_SR_pc_All,,CR_def1_approx_new,,Rho_cr_def1_approx_new,,CR_def2_approx_new,,log_CR_def2_approx_new,,Rho_CR_def2_approx_new,,log_Rho_CR_def2_approx_new,,Sr(pc)_2_using_norm_drho,,Log_Approx_Avg_density_10pc,,Rho_e_Exact_new,,log_Rho_e_Exact_new,,logRho_e_approx_New,,Rsoi_pc_new,,logRho_soi_approx_new,,Rho_soi_exact_new,,log_Rho_soi_exact_new,,Rb_maj,,Rb_maj_kpc,,Rb_eq_kpc,,Avg_Rho_Re_Exact_all,,Avg_Rho_soi_exact_all,,Avg_Rho_re_Exact_all,,Rho_re_Exact_all,,r_soi_2BH_approx,,Rho_r_soi_2BH_approx,,Log_Avg_Rho_10kpc_approx,,Log_Avg_Rho_10kpc_exact_final,,Log_Avg_Rho_100pc_approx,,Log_Avg_Rho_5kpc_approx,,Log_Avg_rho_5kpc_exact_all,,mean effective surface brightness (mag.arcsec-2),,effective U-B color,effective B-V color,Central Mg2 Lick index (in mag),,DC25 diameter (kpc),,total apparent corrected U-B color,,total apparent corrected B-V color,,mean surface brightness within isophote 25 (mag.arcsec-2),corrected 21-cm line flux in magnitude,,21-cm index bt-m21c in magnitude,,absolute B-magnitude,,B-luminosity (L/L_Sun),,log B-luminosity (L/L_Sun),,"log(Sigma_0,sph)",,log(Sigma_0),,R_10 [kpc],,log(R_10) [kpc],,log(R10_phi),,R_h [kpc],,log(R_h) [kpc],,log(Rh_phi),,Log(Halo),,B-V(NED),,V-[3.6](NED),,"C_FUV,tot",,"C_NUV,tot",,GJC23 Type,GJC23 Dust,GJC23 W1-W2,,GJC23 W2-W3,,"GJC23 log(M*,gal/M_sun)",,GJC23 SFR,,GJC23 log(SFR),,GJC23 log(sSFR),,<Sigma>_e,
69,NGC 4649,190.9166667,11.55269444,190.9165035,11.5527063,E,ETG,1, E               ,-4.6,0.9,,0,0,0,1,1,0,0,0,0,0,9.670438916,0.086359831,0.107905397,0.095544786,11.56,0.14,,,11.56,0.14,1,0.456210199,0,0.198129572,,,,,,,,,,330.5,4.62,2.519171464,0.006070924,,,,,,,0.012895522,0.004888156,-1.889561084,0.164622981,,,,,0.012895522,0.004888156,-1.889561084,0.164622981,7.25634,1.503750628,0.860717624,0.09,6.28602,1.302668635,0.798375758,0.09,4.96,0.799457544,0.695481676,0.07,5.21,,0.716837723,,2.416305859,0.0272,2.428050331,0.0272,0.538,,6.7545,,1405.5,,-0.170201642,0.07059464,0.713065061,0.593319639,0.711058024,0.07059464,1.658874561,0.07059464,-4.446303289,0.877793084,-4.448351587,0.07059464,0.009145726,,160.15,,88.03437591,,161.69,,88.27822334,,352.57,,2.547245356,,19.82367485,,1.297184166,,14.31,,4.179911033,0.07059464,0.020894776,,-1.679962288,0.07059464,-1.681644029,0.291360867,185.217914,,1.836506746,0.677532525,67.41406277,,1.828750501,0.07059464,3.68453663,,0.287393857,,0.280014,,0.109596,,159.094,,0.0583773,,0.0100146,,342.6,,20.9894,,-1.444932166,0.07059464,-1.444805155,0.07059464,2.668803235,0.07059464,-0.706348012,0.07059464,-0.706944765,0.07059464,,,0.635,1,0.328,0.002,32.75260541,1.659144542,,,0.933,0.172325274,22.807,,,,,-21.497,0.093,59538789413,5099864397,10.7748,0.0372,6.654832347,0.07059464,4.623484584,0.065144172,31.28553549,9.928892737,1.495343593,0.137829296,10.06465641,0.196460975,6.374669,1.321039603,0.804457639,0.09,10.75554236,0.16643317,13.71271435,0.783502531,0.946,,3.58,,,,,,E,,-0.07,0.04,0.42,0.1,11.24,0.08,0.1649,0.019,-0.782779344,0.050039995,-12.02277934,0.094361015,3.040975482,0.087876042
70,NGC 4697,192.1495833,-5.800777778,192.149694,-5.8007715,E,ETG,1, E               ,-4.5,0.8,,0,0,0,0,0,0,0,0,1,0,8.096544137,0.010219165,0.021189299,0.015510517,11.07,0.15,10.15642552,1.780041593,11.12,0.14,0.891250938,0.421394926,-0.05,0.205340026,0.108749062,0.447514106,-0.963574481,1.787168585,,,,,,165.22,1.61,2.218062618,0.004232019,,,,,,,0.001063027,0.000368292,-2.973455863,0.150463823,0.008712015,0.035741132,-2.059881382,1.781697613,0.000947423,0.00030646,-3.023455863,0.140479991,12.9222,11.90178604,1.111336458,0.4,12.2,11.23661525,1.086359831,0.4,7.2,4.144653167,0.857332496,0.25,6.7,,0.826074803,,1.465657755,0.0312,1.353657755,0.0312,0.526,,1.74416,,756.7,,0.001893357,0.07223021,-0.271118545,0.652910262,-0.272764228,0.07223021,2.067504147,0.07223021,-6.180125617,0.915048939,-4.50806419,0.07223021,0.000392956,,102.619,,55.62704439,,103.65,,55.86130421,,244.58,,2.388420941,,10.6687292,,1.028112692,,10.54,,3.797384944,0.07223021,0.00090217,,-3.044711825,0.07223021,-3.046038924,0.29122178,28.36958538,,2.747581696,0.89205039,537.8745851,,2.730681024,0.07223021,,,,,,,0.00546464,,1158.43,,0.00294229,,0.000442161,,65,,131.338,,-2.023344701,0.07223021,-2.023840382,0.07223021,2.160639574,0.07223021,-1.298774059,0.07223021,-1.300096398,0.07223021,,,0.445,0.94,0.273,0.003,23.74351487,1.476129512,0.368,0.622253967,0.869,0.440500851,23.355,,,,,-20.334,0.447,20398583003,8398141797,10.3096,0.1788,7.030451217,0.07223021,4.655413545,0.065144172,21.86708931,11.38708931,1.339790979,0.22615493,9.780209021,0.265981301,8.829985076,0.159300546,0.94595997,0.007835047,10.17404003,0.140219071,13.01663026,0.75154156,0.884,,3.81,,,,,,"ES,e",,-0.05,0.04,0.09,0.06,10.65,0.08,0.0347,0.0057,-1.459670525,0.071339439,-12.10967053,0.107188225,0.925802214,0.084491961
71,NGC 4742,192.95,-10.45477778,192.9501255,-10.4547778,S0,ETG,1, E               ,-4.6,1,,0,1,0,0,0,0,0,0,0,0,7.132996732,0.098076399,0.249775033,0.149989885,9.78,0.16,9.757652558,0.333120699,10.07,0.14,0.512861384,0.251305598,-0.29,0.212807277,0.487138616,0.405709103,-0.312347442,0.361698332,,,,,,101.35,3.36,2.005823753,0.014397923,,,,,,,0.002254222,0.000975284,-2.647003268,0.187896565,0.002373254,0.001899644,-2.624655826,0.347626042,0.001156104,0.000455596,-2.937003268,0.17114641,0.24264,0.173196767,-0.615037603,0.31,0.24552,0.175252515,-0.609913125,0.31,2.62,1.146226859,0.418301291,0.19,3.2,,0.505149978,,3.967011451,0.064,3.771011451,0.064,0.476,,1.53325,,577.4,,-1.380261155,0.091322304,2.838832705,0.495254457,2.835934678,0.091322304,0.068920861,0.091322304,-1.09117755,0.829158374,-1.092161282,0.091322304,5.036007622,,136.122,,57.96063438,,135.06,,57.26645898,,55.86,,1.747100931,,390.3232283,,2.591424397,,5.36,,4.157463016,0.091322304,11.49090575,,1.060354263,0.091322304,1.057853322,0.291563574,5.899334047,,4.214680254,0.594601663,15524.02463,,4.191004323,0.091322304,,,,,,,45.6797,,26950.2,,24.8572,,5.4764,,6.4,,14618.6,,-2.729165172,0.091322304,-2.729158188,0.091322304,2.510692431,0.091322304,-1.82845198,0.091322304,-1.828384693,0.091322304,19.38,0.389,0.31,0.79,0.153,0.003,9.649032003,0.666531518,0.271,0.304055916,0.757,0.24060133,22.593,,,,,-19.022,0.268,6092562597,1503870617,9.7848,0.1072,6.408481839,0.091322304,4.358294895,0.065144172,4.637564263,1.147435437,0.666289941,0.10745401,9.403710059,0.176483326,0.547029429,0.017838839,-0.261989309,0.014162509,10.33198931,0.140714522,11.92630279,0.73659078,0.774,,2.91,,,,,,S0,N,-0.02,0.04,0.4,0.05,9.99,0.08,0.0158,0.0044,-1.801342913,0.120942767,-11.79134291,0.145007424,4.280495826,0.09140926
72,NGC 4751,193.2116667,-42.65997222,193.2116835,-42.6599801,S0,ETG,1, E-S0            ,-2.8,0.6,,0,1,0,1,0,0,0,0,0,0,9.146128036,0.029963223,0.032184683,0.031021034,10.49,0.26,10.33546485,0.471776017,10.7206,0.12,0.588030699,0.388053599,-0.2306,0.286599895,0.411969301,0.462179894,-0.385135146,0.487226057,,,,,,350.61,8.46,2.544824299,0.010479254,,,,,,,0.045303112,0.027324702,-1.343871964,0.261945962,0.064664092,0.070448601,-1.189336818,0.473144183,0.026639621,0.007593151,-1.574471964,0.123787926,1.614865,1.152692864,0.208136222,0.31,0.70966,0.506556286,-0.148949673,0.31,3.79,1.658091525,0.57863921,0.19,3.25,,0.511883361,,3.018218338,0.2216,3.410575406,0.2216,0.382,,3.25414,,872.5,,-0.941163407,0.229711702,2.049940141,0.498054355,2.047075224,0.229711702,0.518778301,0.229711702,-1.915694343,0.83030089,-1.916662829,0.229711702,0.800164497,,142.744,,72.95030664,,143.18,,72.74247044,,150.2,,2.176669933,,66.14486511,,1.820496135,,9.14,,3.957659399,0.229711702,1.793538019,,0.253710587,0.229711702,0.251238902,0.291554925,48.94552471,,2.703534376,0.510784566,494.165313,,2.693872258,0.229711702,2.30957131,,0.299089485,,0.27454,,7.19038,,980.861,,3.94984,,0.865167,,173,,49.7115,,-2.206310869,0.229711702,-2.206163436,0.229711702,2.514980503,0.229711702,-1.32924035,0.229711702,-1.328814193,0.229711702,,,0.65,1.09,0.339,0.008,14.43514062,1.263049305,,,,,22.78,,,,,-19.848,0.589,13037670471,7072793441,10.1152,0.2356,5.987715994,0.229711702,5.182921023,0.060505423,10.8346921,5.790161844,1.034816574,0.232091075,9.685783426,0.261278141,1.430560983,0.050078846,0.155506376,0.015203103,10.56509362,0.120959226,12.51427851,0.739984614,,,,,,,,,,,,,,,,,,,,,,,3.923918573,0.086750331
73,NGC 4762,193.2333333,11.23086111,193.2332115,11.2308648,SB0,ETG,1, S0              ,-1.8,0.9,,1,1,1,0,1,0,0,0,0,0,7.238068318,0.053245512,0.039508541,0.047205922,9.74,0.15,10.79318173,0.142122666,10.83,0.13,0.081283052,0.037184313,-1.09,0.198675389,0.918716948,0.407781824,-0.036818272,0.192766005,,,,,,141.23,4.09,2.149926959,0.012577104,110,18.64,2.041392685,0.073593174,,,0.003148244,0.001155089,-2.501931682,0.159342477,0.000278539,9.74E-05,-3.55511341,0.151910655,0.000255899,8.29E-05,-3.591931682,0.140614609,0.35998,0.25695422,-0.443721627,0.31,0.18368,0.131111037,-0.735938129,0.31,2.36,1.032479156,0.372912003,0.19,1.85,,0.267171728,,3.664312369,0.164,3.984312369,0.164,0.285,,1.966,,637.3,,-1.239417255,0.176464623,2.512753413,0.407379036,2.508558833,0.176464623,-0.114121572,0.176464623,-0.317409417,0.810286446,-0.319037686,0.176464623,9.220757499,,138.972,,68.48394588,,139.4,,68.77011903,,131.52,,2.1189918,,77.32892349,,1.888341964,,6.75,,3.611531448,0.176464623,19.54254372,,1.290981092,0.176464623,1.287392802,0.291878209,4.95807382,,3.738454809,0.453066796,4675.958236,,3.669870624,0.176464623,,,,,,,56.4226,,6264.42,,32.7665,,9.62874,,16.2,,1679.42,,-2.666746236,0.176464623,-1.446177633,0.176464623,2.425363012,0.176464623,-1.763676916,0.176464623,-1.762597028,0.176464623,,,0.445,0.875,0.242,0.003,40.26846758,1.576266744,0.349,0.439538394,0.792,0.089095454,24.298,16.225,0.42,5.307,0.424698717,-19.397,0.415,8605973412,3289453691,9.9348,0.166,5.450143105,0.176464623,3.873628496,0.065144172,6.337277599,0.95059164,0.801902731,0.065144172,10.02809727,0.145408952,2.332154634,0.091742981,0.367757343,0.017084403,10.46224266,0.131117798,12.64196802,0.74214226,0.841,,3.35,,,,,,S0,N,-0.04,0.04,0.18,0.07,10.56,0.08,5.00E-05,5.00E-05,-4.301029996,0.434294482,-14.86103,0.441601287,4.383137184,0.069974273
74,NGC 4889,195.03375,27.97694444,195.0338295,27.9769491,E,ETG,1, E               ,-4.3,0.5,,0,0,0,1,0,0,0,0,1,1,10.29216588,0.245982429,0.62324929,0.330891034,12.26,0.14,,,12.26,0.14,1,0.456174533,0,0.198114082,,,,,,,,,,393.04,5.27,2.594436751,0.005823153,,,,,,,0.010768765,0.007023865,-1.967834115,0.283266106,,,,,0.010768765,0.007023865,-1.967834115,0.283266106,53.3862,11.06336415,1.727429009,0.09,27.1168,5.61948655,1.433238438,0.09,8.1,1.305565748,0.908485019,0.07,6.8,,0.832508913,,1.331702106,0.0508,1.691702106,0.0508,0.477,,9.37373,,1740.1,,0.369695308,0.082609946,-0.285358594,0.656582602,-0.286982664,0.082609946,2.450048097,0.082609946,-6.241258952,0.917856722,-4.457874756,0.082609946,0.000360283,,175.629,,96.98787276,,177.61,,97.46173843,,540.85,,2.733076834,,11.60607456,,1.064685356,,16.87,,4.355245873,0.082609946,0.000829574,,-3.081144705,0.082609946,-3.082735953,0.291216323,585.8453519,,0.995222972,1.149334116,9.759310712,,0.989419145,0.082609946,,,,,,,0.00506318,,26.1024,,0.00272591,,0.00040873,,1024.2,,3.13976,,-1.157411352,0.082609946,-1.158960423,0.082609946,2.791434487,0.082609946,-0.475519494,0.082609946,-0.478350744,0.082609946,,,0.6,1.055,0.344,0.002,68.94235416,4.444877835,0.545,0.133240384,0.969,0.181019336,23.392,,,,,-22.629,0.18,1.68888E+11,27999365198,11.2276,0.072,7.454963599,0.082609946,3.962060341,0.065144172,75.99855359,17.25644232,1.880805327,0.098612109,10.37919467,0.171243535,27.71675886,0.1659335,1.442742443,0.002600016,10.81725756,0.140024141,15.38264263,0.953312666,1.031,,3.93,,,,,,BCG (E),,-0.07,0.04,-0.17,0.09,11.72,0.09,0.0005,0.0005,-3.301029996,0.434294482,-15.02103,0.443521924,1.272167091,0.088857865
75,NGC 5018,198.2541667,-19.51822222,198.25419,-19.5182358,S0 (merger),ETG,1, E               ,-4.4,1,,0,1,0,0,0,0,0,0,1,0,7.997340366,0.078,0.078,0.078,10.93,0.16,11.07576584,0.265938118,11.31,0.14,0.416869383,0.204229118,-0.38,0.212765875,0.583130617,0.403842066,-0.234234156,0.300766888,,,,,,211.94,4.48,2.32621293,0.009180142,73.95,9.21,1.868938178,0.054088603,,,0.001167724,0.000479044,-2.932659634,0.178163855,0.000834785,0.000533149,-3.078425478,0.277369362,0.000486789,0.000179797,-3.312659634,0.16040836,1.51707,1.082886658,0.18100562,0.31,1.1346,0.809879044,0.054842779,0.31,2.64,1.154976683,0.421603927,0.19,2.51,,0.399673721,,3.464740446,0.0116,3.536740446,0.0116,0.363,,7.20385,,1365.7,,-0.627720489,0.066168899,1.664336091,0.453047473,1.660894547,0.066168899,0.66613492,0.066168899,-1.747303346,0.817266227,-1.748563494,0.066168899,0.639186222,,149.406,,96.67500212,,151.5,,96.13096486,,421.19,,2.624478052,,15.6474416,,1.194443339,,14.41,,3.652131752,0.066168899,1.414674626,,0.150656564,0.066168899,0.147677546,0.291666734,10.0640547,,3.473692153,0.513058746,2562.196107,,3.408612367,0.066168899,,,,,,,4.87714,,3696.56,,2.73446,,0.685806,,34.4,,747.556,,-1.677076066,0.066168899,-1.676807735,0.066168899,2.511599975,0.066168899,-0.822610695,0.066168899,-0.82188963,0.066168899,,,0.525,0.96,0.214,0.004,43.11241391,2.382480038,0.407,0.274357431,0.799,0.201109423,23.222,15.878,0.41,4.649,0.453581305,-21.68,0.196,70469306897,12721307525,10.848,0.0784,5.57323413,0.066168899,4.556431801,0.065144172,23.82827024,3.574240535,1.377092517,0.065144172,9.932907483,0.154414258,2.909124204,0.057610917,0.463762264,0.008600562,10.84623774,0.140263929,13.29481039,0.761874526,0.836,,3.1,,7.807,0.49000102,5.057,0.070007142,S0,Y,0.03,0.04,0.89,0.07,11.1,0.08,0.4968,0.0514,-0.303818413,0.044933044,-11.40381841,0.091754991,4.00230768,0.089295202
76,NGC 5077,199.8816667,-12.65647222,199.881825,-12.6564762,E,ETG,1, E               ,-4.8,0.4,,0,0,0,1,0,0,1,0,0,0,8.854217576,0.213553651,0.225779043,0.225950507,11.41,0.2,,,11.41,0.2,1,0.65174101,0,0.283047524,,,,,,,,,,251.4,5.54,2.400365273,0.009570372,,,,,,,0.002781106,0.001875461,-2.555782424,0.29286999,,,,,0.002781106,0.001875461,-2.555782424,0.29286999,4.4415,0.920423852,0.647529666,0.09,4.347,0.900840366,0.63818964,0.09,4.2,0.676960017,0.62324929,0.07,5.7,,0.755874856,,2.652811483,0.1532,2.516811483,0.1532,0.678,,6.50867,,1284.1,,-0.358687157,0.166475233,1.082819467,0.613506842,1.080957147,0.166475233,1.55111328,0.166475233,-4.335011697,0.889488388,-4.119314103,0.166475233,0.015722925,,169.445,,86.19009877,,170.49,,86.23714101,,178.1,,2.250663919,,79.05671102,,1.897938743,,9.33,,4.395716309,0.166475233,0.036053165,,-1.443056609,0.166475233,-1.444610025,0.291284679,50.44440323,,2.928862804,0.835886289,826.5072572,,2.917246671,0.166475233,,,,,,,0.199379,,1853.74,,0.107413,,0.0175951,,65.2,,535.362,,-1.570305845,0.166475233,-1.569987867,0.166475233,2.772375257,0.166475233,-0.802956645,0.166475233,-0.803147053,0.166475233,,,0.555,1.045,0.297,0.005,32.18200178,2.074850332,0.533,0.197989899,0.955,0.815112876,23.301,,,,,-21.028,0.408,38654494660,14525658951,10.5872,0.1632,7.324625115,0.166475233,4.328236678,0.065144172,22.32625479,7.522021049,1.348815877,0.14631976,10.06118412,0.247809346,4.916538166,0.076531343,0.691659415,0.006760273,10.71834059,0.200114221,13.45404173,0.76921744,0.987,,3.6,,,,,,E,,-0.06,0.04,0.22,0.07,11.02,0.08,0.1213,0.0188,-0.916139199,0.067310274,-11.9361392,0.104549859,2.052956518,0.174140356
77,NGC 5102,200.49,-36.63011111,200.4901245,-36.630125,S0,ETG,1, E-S0            ,-2.8,0.8,,0,1,0,0,0,0,0,0,0,0,5.959994838,0.028266758,0.024991687,0.026746588,,,,,,,,,,,,,,,,,,,,61.1,6.84,1.78604121,0.048618237,89.91,1.81,1.953807998,0.008742887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.262,1.745,0.2,0.675,-0.012,0.015,11.16,0.668118091,0.172,0.292742207,0.638,0.293450166,23.868,11.802,0.129,1.79,0.243905719,-17.906,0.237,2179716441,475799549,9.3384,0.0948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,NGC 5128,201.3670833,-43.01811111,201.367185,-43.0181183,S0 (merger),ETG,1, S0              ,-2.1,0.6,,0,1,0,0,1,0,0,0,1,0,7.648616762,0.139179176,0.109144469,0.130288344,10.71,0.25,10.93828094,0.241457962,11.14,0.12,0.371535229,0.237427256,-0.43,0.277533163,0.628464771,0.390489413,-0.201719062,0.26984392,,,,,,103.39,6.15,2.014478535,0.02583336,360.54,15.53,2.556953454,0.018706921,,,0.000868194,0.000572578,-3.061383238,0.286419389,0.000513258,0.000329699,-3.289664176,0.27897518,0.000322565,0.000136661,-3.491383238,0.183997775,1.1034,1.016268957,0.04273298,0.4,1.0944,1.00797965,0.039176084,0.4,1.2,0.690775528,0.079181246,0.25,2.2,,0.342422681,,3.415374987,0.01,3.303374987,0.01,0.424,,3.58182,,1067,,-0.620527842,0.065907232,1.328948269,0.432831542,1.325163136,0.065907232,0.597088305,0.065907232,-1.820180571,0.812672452,-1.821584001,0.065907232,0.406841985,,99.371,,76.16388448,,102.47,,75.882829,,483.73,,2.684603022,,5.964663528,,0.77558595,,14.04,,3.168212902,0.065907232,0.88433137,,-0.053384969,0.065907232,-0.056631977,0.291791835,18.14650483,,2.756286315,0.482918996,498.5863178,,2.697740356,0.065907232,,,,,,,2.82091,,706.657,,1.60317,,0.43107,,37.2,,264.765,,-1.991284883,0.065907232,-1.991110395,0.065907232,2.123292903,0.065907232,-1.12615879,0.065907232,-1.125491511,0.065907232,21.885,0.856,0.27,1.14,,,31.14754023,1.004078066,,,0.873,0.412310563,23.567,12.565,0.236,5.283,0.351135302,-20.546,0.261,24797048988,5960959723,10.3944,0.1044,5.071822119,0.065907232,4.498299845,0.065144172,19.112024,1.991253907,1.281306682,0.045248509,9.858693318,0.128247524,3.038485345,0.084527061,0.482657146,0.012081558,10.65734285,0.12060665,13.04456482,0.752442216,0.899,,3.6,,,,,,S0,Y,0.02,0.03,2.53,0.03,10.86,0.08,1.7869,0.1759,0.252100249,0.042751357,-10.60789975,0.090706552,2.647373554,0.066160219
79,NGC 5206,203.4333333,-48.15116667,203.433375,-48.1511534,dE/dS0,ETG,1, E-S0            ,-2.9,0.6,,0,0,0,0,0,0,0,0,0,0,5.800029359,0.02366218,0.067903765,0.04359002,,,,,,,,,,,,,,,,,,,,41.78,6.64,1.620968436,0.06902143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.536,0.352,0.35,0.87,0.097,0.009,7.296108085,0.369598014,,,,,23.795,,,,,-16.127,0.634,423447916.2,247266304.4,8.6268,0.2536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,NGC 5252,204.5658333,4.542555556,204.56604,4.5425601,S0,ETG,1, S0              ,-2,0.6,,0,1,0,0,0,0,1,0,0,0,9.031157982,0.283534147,0.509732424,0.350000095,10.97,0.27,11.34811462,0.240964578,11.5,0.15,0.295120923,0.210050021,-0.53,0.30910572,0.704879077,0.461016107,-0.15188538,0.284044112,,,,,,186.65,26.52,2.271027994,0.061706347,76.82,3.23,1.885474303,0.018260494,,,0.011512191,0.010388615,-1.938842018,0.391907866,0.004819959,0.004133698,-2.316956638,0.372460047,0.003397488,0.002512021,-2.468842018,0.321106847,0.9936,0.70923305,-0.002788417,0.31,0.7056,0.503658253,-0.151441428,0.31,3.08,1.347472796,0.488550717,0.19,2.95,,0.469822016,,3.710259649,0.062,3.854259649,0.062,0.394,,8.06278,,1191.6,,-0.931577159,0.089931992,2.4079649,0.480786045,2.404906538,0.089931992,0.463733291,0.089931992,-1.345798925,0.825795497,-1.34688575,0.089931992,2.376747405,,193.831,,95.99159148,,194.34,,95.73787961,,174.34,,2.241397042,,119.1871765,,2.076229532,,9.74,,4.236953316,0.089931992,5.282275458,,0.722821045,0.089931992,0.720163758,0.29161001,123.4761241,,2.365036428,0.864106366,230.3289527,,2.362348533,0.089931992,,,,,,,20.0167,,508.91,,11.08,,2.55346,,72.8,,591.464,,-1.825733712,0.089931992,-1.825637775,0.089931992,2.865714402,0.089931992,-0.943068482,0.089931992,-0.942687713,0.089931992,22.174,0.29,,,,,37.87847517,3.750391727,,,,,23.457,17.507,0.21,3.573,0.386943148,-21.121,0.36,42111431044,13962982085,10.6244,0.144,6.271238729,0.089931992,4.212243913,0.065144172,21.65706,3.280214263,1.3355995,0.065778963,10.1644005,0.163789108,3.25946825,0.309570776,0.513146755,0.041247489,10.98685325,0.155567848,13.60616535,0.777256933,0.9,,3.42,,,,,,S0,Y,0.58,0.04,2.27,0.04,11.05,0.08,5.6485,0.6099,0.751933133,0.046893194,-10.29806687,0.09273064,4.367480666,0.089223833
81,NGC 5328,208.2220833,-28.48933333,208.2221745,-28.489331,E,ETG,1, E               ,-4.7,1,,0,0,0,1,0,0,0,0,0,0,9.672097858,0.340739367,0.393344257,0.388092941,11.49,0.12,,,11.49,0.12,1,0.391040681,0,0.16982681,,,,,,,,,,315.6,10.15,2.499136995,0.013967329,,,,,,,0.015208902,0.012663322,-1.817902142,0.361604719,,,,,0.015208902,0.012663322,-1.817902142,0.361604719,7.666083,1.588662759,0.884573517,0.09,6.857038,1.421002213,0.836136556,0.09,6.58,1.060570694,0.818225894,0.07,5.21,,0.716837723,,2.404092654,0.0932,2.41871139,0.0932,0.42,,7.1099,,1450.6,,-0.138522725,0.111117713,0.671260655,0.593319639,0.669253617,0.111117713,1.690553478,0.111117713,-4.488107695,0.877793084,-4.502868088,0.111117713,0.00829675,,161.909,,89.59411077,,163.5,,89.80721109,,379.25,,2.578925589,,18.00433697,,1.255377133,,14.95,,4.182135271,0.111117713,0.018977251,,-1.721766694,0.111117713,-1.723448435,0.291360867,203.0874042,,1.779160209,0.711471898,59.08948559,,1.771510209,0.111117713,2.295881,,0.700932469,,0.143491,,0.0995385,,139.782,,0.0530279,,0.00909714,,331.8,,23.4621,,-1.406844684,0.111117713,-1.406773585,0.111117713,2.679201605,0.111117713,-0.67311138,0.111117713,-0.67381371,0.111117713,21.001,0.794,0.58,1.055,0.31,0.005,61.35896914,4.662380173,,,0.944,0.403495973,24.002,,,,,-21.785,0.466,77624711663,33316670731,10.89,0.1864,6.593075752,0.111117713,4.325754466,0.060505423,33.23558981,10.62794992,1.52160339,0.13887703,9.96839661,0.183539722,6.857038,1.421002213,0.836136556,0.09,10.65386344,0.15,13.58881928,0.776288525,,,,,,,,,,,,,,,,,,,,,,,3.030690549,0.093412135
